,A,B,X_MID,Y_MID,TAZID_1,nearest_tazid
40048,65313,3374,436792.794,4430029.6695,3374.0,3374
40049,65313,65306,436515.83875,4429902.464500001,3375.0,3375
40050,65313,65347,436608.38115000003,4430298.711999999,3362.0,3362
40051,65314,65279,428024.91965,4429726.082,3483.0,3483
40052,65314,65315,428426.97589999996,4430130.335,3483.0,3483
40053,65314,65360,428030.8131,4430524.745,3483.0,3483
40054,65315,65280,428831.2292,4429732.673,3483.0,3483
40055,65315,65314,428426.97589999996,4430130.335,3483.0,3483
40056,65315,65316,429190.70444999996,4430141.778,3483.0,3483
40057,65316,65312,429588.05004999996,4430103.934,3483.0,3483
40058,65316,65315,429190.70444999996,4430141.778,3483.0,3483
40059,65316,65361,429191.3029,4430540.2145,3483.0,3483
40060,65317,65311,432858.814,4430084.691500001,3325.0,3325
40061,65317,65327,432949.1335,4430201.0024999995,3325.0,3325
40062,65317,65329,432856.67350000003,4430219.547,3325.0,3325
40063,65318,3323,432220.69315,4430896.4705,3323.0,3323
40064,65318,65307,432159.7065,4429979.8855,3430.0,3430
40065,65318,65319,432462.25930000003,4430180.5745,3430.0,3430
40066,65318,65332,432165.76745000004,4430248.346999999,3323.0,3323
40067,65319,65318,432462.25930000003,4430180.5745,3430.0,3430
40068,65319,65329,432800.62105,4430231.5825,3323.0,3323
40069,65320,65323,441702.71305,4430185.939,3424.0,3424
40070,65320,65328,442107.9113,4430223.1525,3425.0,3425
40071,65321,3368,440837.9739,4429973.5455,3368.0,3368
40072,65321,3423,440814.93025,4430378.8905,3423.0,3423
40073,65321,65323,441154.92189999996,4430186.6085,3368.0,3368
40074,65321,65324,440422.9368,4430189.3295,3423.0,3423
40075,65322,65276,442834.43565,4429703.283,3428.0,3428
40076,65322,65374,442758.37885,4430595.278,3428.0,3428
40077,65323,3424,441379.01225,4430385.488,3424.0,3424
40078,65323,65301,441409.5155,4429903.6315,3368.0,3368
40079,65323,65320,441702.71305,4430185.939,3424.0,3424
40080,65323,65321,441154.92189999996,4430186.6085,3368.0,3368
40081,65323,65355,441151.14115000004,4430488.7645,3423.0,3423
40082,65324,3368,440281.2544,4429976.306,3368.0,3368
40083,65324,3369,439905.505,4430332.13,3369.0,3369
40084,65324,65321,440422.9368,4430189.3295,3423.0,3423
40085,65324,65356,439648.24014999997,4430524.5940000005,3369.0,3369
40086,65325,3360,435985.19909999997,4430264.646500001,3360.0,3360
40087,65325,65308,436135.46375,4429997.629000001,3375.0,3375
40088,65325,65342,436146.13895,4430363.92,3360.0,3360
40089,65326,3374,437250.77265,4430105.9815,3374.0,3374
40090,65326,65297,437389.51564999996,4429886.6205,3373.0,3373
40091,65326,71039,437485.99555,4430376.177999999,3373.0,3373
40092,65327,65317,432949.1335,4430201.0024999995,3325.0,3325
40093,65327,65331,433298.18525,4430275.3375,3325.0,3325
40094,65328,65320,442107.9113,4430223.1525,3425.0,3425
40095,65328,65339,442162.96625,4430387.415,3425.0,3425
40096,65329,3324,433082.2169,4430700.009,3324.0,3324
40097,65329,65317,432856.67350000003,4430219.547,3325.0,3325
40098,65329,65319,432800.62105,4430231.5825,3323.0,3323
40099,65329,65357,432840.6913,4430576.105,3323.0,3323
40100,65330,65331,433768.69675,4430300.6245,3325.0,3325
40101,65330,65333,434137.0537,4430343.447,3343.0,3343
40102,65331,65310,433603.0554,4430095.143999999,3325.0,3325
40103,65331,65327,433298.18525,4430275.3375,3325.0,3325
40104,65331,65330,433768.69675,4430300.6245,3325.0,3325
40105,65331,65337,433579.04115,4430399.9545,3325.0,3325
40106,65332,65318,432165.76745000004,4430248.346999999,3323.0,3323
40107,65332,65336,432201.47135,4430369.8115,3323.0,3323
40108,65333,65330,434137.0537,4430343.447,3343.0,3343
40109,65333,65334,434380.9239,4430400.57,3343.0,3343
40110,65334,65309,434458.09205,4430138.478,3343.0,3343
40111,65334,65333,434380.9239,4430400.57,3343.0,3343
40112,65334,65335,434862.0732,4430409.358,3343.0,3343
40113,65334,65351,434455.96395,4430558.336999999,3343.0,3343
40114,65335,3359,435250.43940000003,4430470.3855,3359.0,3359
40115,65335,65334,434862.0732,4430409.358,3343.0,3343
40116,65335,65338,435336.6314,4430459.8895,3359.0,3359
40117,65336,65332,432201.47135,4430369.8115,3323.0,3323
40118,65336,65350,432206.88425,4430517.6965,3323.0,3323
40119,65337,3325,433437.20375,4430232.1145,3325.0,3325
40120,65337,65331,433579.04115,4430399.9545,3325.0,3325
40121,65337,65358,433595.73329999996,4430688.603499999,3325.0,3325
40122,65338,65335,435336.6314,4430459.8895,3359.0,3359
40123,65338,65341,435471.40385,4430515.3125,3359.0,3359
40124,65339,65328,442162.96625,4430387.415,3425.0,3425
40125,65339,65373,442185.87875000003,4430758.8325,3425.0,3425
40126,65340,3343,434740.7842,4430493.264,3343.0,3343
40127,65340,65300,434869.9506,4430062.757999999,3432.0,3432
40128,65340,65364,434872.29705000005,4430751.087,3343.0,3343
40129,65341,65304,435537.3243,4430114.4665,3359.0,3359
40130,65341,65338,435471.40385,4430515.3125,3359.0,3359
40131,65341,65343,435622.8162,4430523.6515,3360.0,3360
40132,65341,65352,435579.05830000003,4430631.755,3358.0,3358
40133,65342,65325,436146.13895,4430363.92,3360.0,3360
40134,65342,65344,436024.10925,4430526.2125,3358.0,3358
40135,65342,65346,436223.47620000003,4430530.147,3361.0,3361
40136,65342,65354,436149.14285,4430649.016000001,3358.0,3358
40137,65343,3358,435781.03260000004,4430655.7815000005,3358.0,3358
40138,65343,65341,435622.8162,4430523.6515,3360.0,3360
40139,65343,65344,435804.82795,4430527.5165,3358.0,3358
40140,65344,3360,435863.1694,4430426.939,3360.0,3360
40141,65344,65342,436024.10925,4430526.2125,3358.0,3358
40142,65344,65343,435804.82795,4430527.5165,3358.0,3358
40143,65345,65282,444501.24835,4429942.615,3429.0,3429
40144,65345,65378,444234.8026,4430769.563999999,3429.0,3429
40145,65346,3361,436389.1309,4430630.24,3361.0,3361
40146,65346,65342,436223.47620000003,4430530.147,3361.0,3361
40147,65346,65347,436480.3617,4430535.9399999995,3361.0,3361
40148,65347,65313,436608.38115000003,4430298.711999999,3362.0,3362
40149,65347,65346,436480.3617,4430535.9399999995,3361.0,3361
40150,65347,65349,436877.80845,4430540.7345,3362.0,3362
40151,65347,65369,436730.4084,4430765.2125,3362.0,3362
40152,65349,3362,437139.98445,4430777.702500001,3362.0,3362
40153,65349,65347,436877.80845,4430540.7345,3362.0,3362
40154,65349,71039,437297.4442,4430541.888499999,3362.0,3362
40155,65350,65336,432206.88425,4430517.6965,3323.0,3323
40156,65350,65410,432171.7318,4431086.727,3323.0,3323
40157,65351,3343,434533.16885,4430588.324999999,3343.0,3343
40158,65351,65334,434455.96395,4430558.336999999,3343.0,3343
40159,65351,65365,434458.16099999996,4430848.345,3343.0,3343
40160,65352,3358,435737.2747,4430763.885,3358.0,3358
40161,65352,3359,435428.39875,4430637.3595,3359.0,3359
40162,65352,65341,435579.05830000003,4430631.755,3358.0,3358
40163,65352,65368,435622.2452,4430868.5370000005,3358.0,3358
40164,65354,3358,436001.13315,4430779.0024999995,3358.0,3358
40165,65354,65342,436149.14285,4430649.016000001,3358.0,3358
40166,65354,65366,436148.8248,4430883.3585,3358.0,3358
40167,65355,65323,441151.14115000004,4430488.7645,3423.0,3423
40168,65355,65372,440969.677,4430897.395500001,3423.0,3423
40169,65356,65324,439648.24014999997,4430524.5940000005,3369.0,3369
40170,65356,65363,439427.5902,4430915.045,3369.0,3369
40171,65357,3324,433078.7717,4430994.487,3324.0,3324
40172,65357,65329,432840.6913,4430576.105,3323.0,3323
40173,65357,65408,432834.63234999997,4431213.395,3323.0,3323
40174,65358,3324,433460.4978,4431000.913,3324.0,3324
40175,65358,65337,433595.73329999996,4430688.603499999,3325.0,3325
40176,65358,65362,433670.69905,4430928.1895,3325.0,3325
40177,65358,65384,433602.2398,4431025.402,3324.0,3324
40178,65359,3373,438073.06445,4430616.5075,3373.0,3373
40179,65359,65382,438332.88485000003,4430997.7605,3363.0,3363
40180,65359,71067,438387.32125000004,4430833.328,3367.0,3367
40181,65360,65314,428030.8131,4430524.745,3483.0,3483
40182,65360,65361,428429.07375,4430929.7725,3483.0,3483
40183,65360,65397,428032.79689999996,4431206.195,3483.0,3483
40184,65361,65316,429191.3029,4430540.2145,3483.0,3483
40185,65361,65360,428429.07375,4430929.7725,3483.0,3483
40186,65362,65358,433670.69905,4430928.1895,3325.0,3325
40187,65362,65365,434101.4569,4430981.159,3342.0,3342
40188,65363,3370,439531.45869999996,4431133.495999999,3370.0,3370
40189,65363,65356,439427.5902,4430915.045,3369.0,3369
40190,65363,65380,439715.62275,4431005.288,3370.0,3370
40191,65363,65391,439248.57935,4431209.547,3370.0,3370
40192,65364,3342,434762.96685,4431115.020500001,3342.0,3342
40193,65364,65340,434872.29705000005,4430751.087,3343.0,3343
40194,65364,65365,434668.73470000003,4430987.177,3342.0,3342
40195,65364,65368,435248.7503,4430989.374,3356.0,3356
40196,65364,65394,434893.6265,4431228.634500001,3342.0,3342
40197,65365,65351,434458.16099999996,4430848.345,3343.0,3343
40198,65365,65362,434101.4569,4430981.159,3342.0,3342
40199,65365,65364,434668.73470000003,4430987.177,3342.0,3342
40200,65365,65389,434466.60805,4431189.3035,3342.0,3342
40201,65366,65354,436148.8248,4430883.3585,3358.0,3358
40202,65366,65367,436020.65625,4430993.227,3357.0,3357
40203,65366,65386,436145.7723,4431098.954,3357.0,3357
40204,65367,3358,435872.9646,4430888.870999999,3358.0,3358
40205,65367,65366,436020.65625,4430993.227,3357.0,3357
40206,65367,65368,435757.9351,4430993.523,3356.0,3356
40207,65368,3359,435428.39875,4430762.5905,3359.0,3359
40208,65368,65352,435622.2452,4430868.5370000005,3358.0,3358
40209,65368,65364,435248.7503,4430989.374,3356.0,3356
40210,65368,65367,435757.9351,4430993.523,3356.0,3356
40211,65368,65388,435616.29449999996,4431140.5575,3356.0,3356
40212,65369,3357,436640.65685,4431131.61,3357.0,3357
40213,65369,3361,436639.1776,4430859.5125,3361.0,3361
40214,65369,3362,436992.58440000005,4431002.180500001,3362.0,3362
40215,65369,65347,436730.4084,4430765.2125,3362.0,3362
40216,65369,65398,437004.1111,4431243.4690000005,3362.0,3362
40217,65370,3362,437341.9577,4431003.5485,3362.0,3362
40218,65370,3363,437672.03605,4431077.4275,3363.0,3363
40219,65370,65396,437505.3741,4431241.072,3362.0,3362
40220,65370,71039,437499.41744999995,4430767.7345,3362.0,3362
40221,65371,3424,441481.42955,4430791.9185,3424.0,3424
40222,65371,65372,441251.14064999996,4431001.7095,3422.0,3422
40223,65371,65377,441702.27009999997,4431003.91,3424.0,3424
40224,65372,3423,440808.7317,4430787.561000001,3423.0,3423
40225,65372,65355,440969.677,4430897.395500001,3423.0,3423
40226,65372,65371,441251.14064999996,4431001.7095,3422.0,3422
40227,65372,65381,440759.97609999997,4431023.6255,3399.0,3399
40228,65372,65421,440967.2592,4431402.223999999,3399.0,3399
40229,65373,65339,442185.87875000003,4430758.8325,3425.0,3425
40230,65373,65374,442391.0677,4431003.91,3425.0,3425
40231,65373,65377,442027.96355,4431006.1105,3425.0,3425
40232,65373,65385,442155.58739999996,4431096.4465,3422.0,3422
40233,65374,3425,442443.9673,4430799.041,3425.0,3425
40234,65374,65322,442758.37885,4430595.278,3428.0,3428
40235,65374,65373,442391.0677,4431003.91,3425.0,3425
40236,65374,65375,442809.18765,4431003.91,3428.0,3428
40237,65374,65423,442597.92705,4431402.223999999,3422.0,3422
40238,65375,3421,443031.40835,4431257.4275,3421.0,3421
40239,65375,65374,442809.18765,4431003.91,3428.0,3428
40240,65375,65379,443214.10384999996,4431008.311000001,3421.0,3421
40241,65376,3420,443824.41709999996,4431370.025,3420.0,3420
40242,65376,65378,444021.9419,4431007.205,3420.0,3420
40243,65376,65379,443610.7994,4431008.772,3420.0,3420
40244,65377,3422,441934.1128,4431145.046,3422.0,3422
40245,65377,3425,442080.86315,4430801.2415,3425.0,3425
40246,65377,65371,441702.27009999997,4431003.91,3424.0,3424
40247,65377,65373,442027.96355,4431006.1105,3425.0,3425
40248,65378,3416,444512.1513,4431045.404999999,3416.0,3416
40249,65378,65345,444234.8026,4430769.563999999,3429.0,3429
40250,65378,65376,444021.9419,4431007.205,3420.0,3420
40251,65378,65383,444429.26145,4431065.273,3416.0,3416
40252,65378,65429,444220.59959999996,4431421.7895,3416.0,3416
40253,65379,3420,443619.1765,4431373.965,3420.0,3420
40254,65379,65375,443214.10384999996,4431008.311000001,3421.0,3421
40255,65379,65376,443610.7994,4431008.772,3420.0,3420
40256,65379,65406,443406.62745,4431271.57,3420.0,3420
40257,65380,65363,439715.62275,4431005.288,3370.0,3370
40258,65380,65387,440071.0461,4431128.188999999,3370.0,3370
40259,65381,65372,440759.97609999997,4431023.6255,3399.0,3399
40260,65381,65387,440344.22855,4431131.0675,3370.0,3370
40261,65382,3363,438066.05025,4431128.978,3363.0,3363
40262,65382,65359,438332.88485000003,4430997.7605,3363.0,3363
40263,65382,65393,438279.01425,4431285.387,3367.0,3367
40264,65383,3416,444713.56895,4431101.1,3416.0,3416
40265,65383,65378,444429.26145,4431065.273,3416.0,3416
40266,65383,65428,444767.54345,4431476.7915,3416.0,3416
40267,65384,3324,433462.03929999995,4431142.88,3324.0,3324
40268,65384,65358,433602.2398,4431025.402,3324.0,3324
40269,65384,65409,433606.77405,4431361.788000001,3324.0,3324
40270,65385,3422,442061.73665,4431235.382,3422.0,3422
40271,65385,65373,442155.58739999996,4431096.4465,3422.0,3422
40272,65385,65405,442116.21770000004,4431357.5024999995,3422.0,3422
40273,65386,3357,436313.2243,4431236.802,3357.0,3357
40274,65386,65366,436145.7723,4431098.954,3357.0,3357
40275,65386,65401,436142.03795,4431354.1815,3357.0,3357
40276,65387,65380,440071.0461,4431128.188999999,3370.0,3370
40277,65387,65381,440344.22855,4431131.0675,3370.0,3370
40278,65387,65420,440025.5607,4431505.265,3370.0,3370
40279,65388,3356,435550.5059,4431264.4025,3356.0,3356
40280,65388,65368,435616.29449999996,4431140.5575,3356.0,3356
40281,65388,65403,435637.0938,4431399.227,3356.0,3356
40282,65389,65365,434466.60805,4431189.3035,3342.0,3342
40283,65389,65390,434566.77775,4431405.0635,3342.0,3342
40284,65389,65392,434356.75659999996,4431422.1885,3342.0,3342
40285,65389,65416,434466.60805,4431556.207,3340.0,3340
40286,65390,3342,434656.61585,4431332.9775,3342.0,3342
40287,65390,50012,434654.79244999995,4431471.2335,3342.0,3342
40288,65390,65389,434566.77775,4431405.0635,3342.0,3342
40289,65390,65394,434787.2755,4431446.5915,3342.0,3342
40290,65391,65363,439248.57935,4431209.547,3370.0,3370
40291,65391,65437,439002.62065,4431719.0615,3370.0,3370
40292,65392,65389,434356.75659999996,4431422.1885,3342.0,3342
40293,65392,65409,433926.13895,4431505.6755,3324.0,3324
40294,65393,3367,438352.6278,4431663.926,3367.0,3367
40295,65393,65382,438279.01425,4431285.387,3367.0,3367
40296,65393,65395,438076.06255,4431476.327,3363.0,3363
40297,65393,65432,438274.04689999996,4431675.091499999,3364.0,3364
40298,65394,3342,434781.33795,4431358.675,3342.0,3342
40299,65394,65364,434893.6265,4431228.634500001,3342.0,3342
40300,65394,65390,434787.2755,4431446.5915,3342.0,3342
40301,65394,65404,435014.5483,4431493.7305,3341.0,3341
40302,65394,65411,434899.63015,4431536.445499999,3341.0,3341
40303,65395,3363,437863.09855,4431319.918,3363.0,3363
40304,65395,3364,437843.64379999996,4431765.73,3364.0,3364
40305,65395,65393,438076.06255,4431476.327,3363.0,3363
40306,65395,65396,437696.4366,4431483.5625,3363.0,3363
40307,65396,65370,437505.3741,4431241.072,3362.0,3362
40308,65396,65395,437696.4366,4431483.5625,3363.0,3363
40309,65396,65398,437361.3897,4431488.824999999,3362.0,3362
40310,65397,65360,428032.79689999996,4431206.195,3483.0,3483
40311,65397,65474,427411.2813,4432019.782,3484.0,3484
40312,65398,65369,437004.1111,4431243.4690000005,3362.0,3362
40313,65398,65396,437361.3897,4431488.824999999,3362.0,3362
40314,65398,65399,436959.99175,4431495.376499999,3357.0,3357
40315,65398,65414,437290.1875,4431599.855,3353.0,3353
40316,65399,3353,436878.06799999997,4431737.722999999,3353.0,3353
40317,65399,65398,436959.99175,4431495.376499999,3357.0,3357
40318,65399,65400,436545.47615,4431499.8285,3354.0,3354
40319,65400,3357,436431.53015,4431385.183,3357.0,3357
40320,65400,55003,436350.32184999995,4431519.066,3354.0,3354
40321,65400,65399,436545.47615,4431499.8285,3354.0,3354
40322,65400,65401,436260.3438,4431502.5625,3354.0,3354
40323,65400,65441,436382.06235,4431783.967499999,3354.0,3354
40324,65401,65386,436142.03795,4431354.1815,3357.0,3357
40325,65401,65400,436260.3438,4431502.5625,3354.0,3354
40326,65401,65402,436039.9544,4431504.514,3355.0,3355
40327,65402,3355,435900.0933,4431596.879,3355.0,3355
40328,65402,65401,436039.9544,4431504.514,3355.0,3355
40329,65402,65403,435801.7669,4431508.252,3356.0,3356
40330,65403,3355,435762.1702,4431599.733999999,3355.0,3355
40331,65403,60051,435597.62505,4431512.347999999,3356.0,3356
40332,65403,65388,435637.0938,4431399.227,3356.0,3356
40333,65403,65402,435801.7669,4431508.252,3356.0,3356
40334,65404,60052,435191.75265,4431515.880000001,3342.0,3342
40335,65404,65394,435014.5483,4431493.7305,3341.0,3341
40336,65405,65385,442116.21770000004,4431357.5024999995,3422.0,3422
40337,65405,65425,442114.19755000004,4431667.8015,3400.0,3400
40338,65406,3421,443223.93195,4431520.6865,3421.0,3421
40339,65406,65379,443406.62745,4431271.57,3420.0,3420
40340,65406,65426,443407.81090000004,4431677.021500001,3420.0,3420
40341,65408,65357,432834.63234999997,4431213.395,3323.0,3323
40342,65408,65410,432500.26725000003,4431558.404,3323.0,3323
40343,65408,65453,432828.7293,4431943.78,3323.0,3323
40344,65408,71020,433037.3447,4431555.168,3324.0,3324
40345,65409,65384,433606.77405,4431361.788000001,3324.0,3324
40346,65409,65392,433926.13895,4431505.6755,3324.0,3324
40347,65409,65413,433633.93409999995,4431615.527000001,3322.0,3322
40348,65409,71020,433426.21880000003,4431555.168,3324.0,3324
40349,65410,3323,432221.2446,4431586.9655,3323.0,3323
40350,65410,65350,432171.7318,4431086.727,3323.0,3323
40351,65410,65408,432500.26725000003,4431558.404,3323.0,3323
40352,65410,65412,432139.95455,4431617.723999999,3323.0,3323
40353,65411,65394,434899.63015,4431536.445499999,3341.0,3341
40354,65411,65419,434886.48970000003,4431689.493,3341.0,3341
40355,65412,65410,432139.95455,4431617.723999999,3323.0,3323
40356,65412,65456,432102.60505,4432008.795,3323.0,3323
40357,65413,65409,433633.93409999995,4431615.527000001,3322.0,3322
40358,65413,65455,433658.1014,4432006.598,3322.0,3322
40359,65414,65398,437290.1875,4431599.855,3353.0,3353
40360,65414,65433,437380.1875,4431799.8575,3353.0,3353
40361,65415,65418,439332.19,4431743.322000001,3371.0,3371
40362,65415,65420,439690.8929,4431752.1245,3371.0,3371
40363,65416,65389,434466.60805,4431556.207,3340.0,3340
40364,65416,65439,434389.71205,4431872.579,3321.0,3321
40365,65417,65423,442793.78325,4431774.1305,3421.0,3421
40366,65417,65426,443197.68225,4431785.669,3421.0,3421
40367,65418,65415,439332.19,4431743.322000001,3371.0,3371
40368,65418,65437,439065.47575,4431883.075999999,3370.0,3370
40369,65419,65411,434886.48970000003,4431689.493,3341.0,3341
